tracking_id,delivery_id,vehicle_id,timestamp,latitude,longitude,speed_kmh,heading,accuracy_meters
GPS_0000042,DEL_004384,VEH_007,2025-10-04 07:27:29.807980,13.751607717557071,100.54988805757165,0.6,57,11.234994036363398
GPS_0000043,DEL_004384,VEH_007,2025-10-04 07:30:14.711971,13.751648288963313,100.55071874707187,59.9,222,17.339930745112312
GPS_0000044,DEL_004384,VEH_007,2025-10-04 07:32:59.615961,13.750307864545334,100.55020441293769,27.7,228,16.071587412099507
GPS_0000045,DEL_004384,VEH_007,2025-10-04 07:35:44.519951,13.75002326200619,100.5507212097871,19.1,331,5.220230415011703
GPS_0000046,DEL_004384,VEH_007,2025-10-04 07:38:29.423941,13.750860439440839,100.54934736995787,13.1,54,6.724830433129517
GPS_0000047,DEL_004384,VEH_007,2025-10-04 07:41:14.327932,13.74948563452293,100.55079419809125,38.0,269,17.25327089613803
GPS_0000048,DEL_004384,VEH_007,2025-10-04 07:43:59.231922,13.75026739787748,100.54856053627094,34.9,321,19.45290427918552
GPS_0000049,DEL_004384,VEH_007,2025-10-04 07:46:44.135912,13.750735189799988,100.54971680974279,19.4,229,19.653162037762996
GPS_0000050,DEL_004384,VEH_007,2025-10-04 07:49:29.039902,13.750853385365714,100.54913383529878,42.2,47,14.78009243282138
GPS_0000051,DEL_004384,VEH_007,2025-10-04 07:52:13.943892,13.748405282177348,100.5482933003323,54.1,100,14.453614662222256
GPS_0000052,DEL_004384,VEH_007,2025-10-04 07:54:58.847883,13.750151884194857,100.5511786340415,49.3,271,17.95312369907201
GPS_0000053,DEL_004384,VEH_007,2025-10-04 07:57:43.751873,13.74942374241894,100.54940431543582,59.2,100,19.413220695742535
GPS_0000054,DEL_004384,VEH_007,2025-10-04 08:00:28.655863,13.749947229475765,100.54927490315782,44.8,326,15.11700412549381
GPS_0000055,DEL_004384,VEH_007,2025-10-04 08:03:13.559853,13.750203408727943,100.54992025968167,21.8,208,14.678229624943269
GPS_0000056,DEL_004384,VEH_007,2025-10-04 08:05:58.463844,13.74916188691165,100.55048250718808,10.1,258,15.809124953556417
GPS_0000057,DEL_004384,VEH_007,2025-10-04 08:08:43.367834,13.750458874483312,100.55166037517144,56.3,290,17.922863529828646
GPS_0000058,DEL_004384,VEH_007,2025-10-04 08:11:28.271824,13.74784457385397,100.5500271918943,24.7,178,6.167133810342968
GPS_0000059,DEL_004384,VEH_007,2025-10-04 08:14:13.175814,13.748683818658067,100.55012255195226,7.0,285,5.9353296740766215
GPS_0000060,DEL_004384,VEH_007,2025-10-04 08:16:58.079804,13.748838310886876,100.55039689322835,53.7,38,5.084427946642466
GPS_0000061,DEL_004384,VEH_007,2025-10-04 08:19:42.983795,13.749459968342537,100.55026135554823,3.4,125,10.597386181936727
GPS_0000062,DEL_004384,VEH_007,2025-10-04 08:22:27.887785,13.750067876922257,100.54949538474182,23.5,109,17.394394836703373
GPS_0000063,DEL_004384,VEH_007,2025-10-04 08:25:12.791775,13.751549771141045,100.55122747215339,31.3,265,6.424439219052012
GPS_0000064,DEL_004384,VEH_007,2025-10-04 08:27:57.695765,13.749562419182736,100.55051530794368,22.6,299,8.869820343519843
GPS_0000065,DEL_004384,VEH_007,2025-10-04 08:30:42.599755,13.749751510717864,100.5513765255208,16.0,280,16.079532558606246
GPS_0000066,DEL_004384,VEH_007,2025-10-04 08:33:27.503746,13.748213650043665,100.5522008597093,22.3,53,18.296494083062328
GPS_0000067,DEL_004384,VEH_007,2025-10-04 08:36:12.407736,13.748478712107893,100.55065914845123,11.7,111,8.63998874410107
GPS_0000068,DEL_004384,VEH_007,2025-10-04 08:38:57.311726,13.750499216039078,100.54836486491136,49.1,246,5.558884737146363
GPS_0000069,DEL_004384,VEH_007,2025-10-04 08:41:42.215716,13.748792012907405,100.55038337113223,36.4,286,13.38356178275323
GPS_0000070,DEL_004384,VEH_007,2025-10-04 08:44:27.119707,13.750172361389055,100.54927580328771,33.5,289,12.16507535242977
GPS_0000071,DEL_004384,VEH_007,2025-10-04 08:47:12.023697,13.751332239763714,100.55099776127958,54.1,206,13.523456716639732
GPS_0000072,DEL_004384,VEH_007,2025-10-04 08:49:56.927687,13.751211338135269,100.55045358935888,34.3,176,8.97599135893629
GPS_0000073,DEL_004384,VEH_007,2025-10-04 08:52:41.831677,13.7497213711653,100.54998313665118,37.5,291,16.622473879004787
GPS_0000074,DEL_004384,VEH_007,2025-10-04 08:55:26.735667,13.750669302666768,100.5512951702879,6.0,104,11.712155073356708
GPS_0000075,DEL_004384,VEH_007,2025-10-04 08:58:11.639658,13.750717394904147,100.5503213194221,17.3,312,6.636358105008175
GPS_0000076,DEL_004384,VEH_007,2025-10-04 09:00:56.543648,13.750112480763727,100.54965317909466,12.6,157,8.457440304498817
GPS_0000077,DEL_004384,VEH_007,2025-10-04 09:03:41.447638,13.75029181164493,100.54761836764531,5.3,124,6.084107300760985
GPS_0000078,DEL_004384,VEH_007,2025-10-04 09:06:26.351628,13.750254459932393,100.5499407584575,4.4,113,6.390996590184431
GPS_0000079,DEL_004384,VEH_007,2025-10-04 09:09:11.255619,13.751000150772924,100.54893204345093,7.6,226,19.252599763787757
GPS_0000080,DEL_004384,VEH_007,2025-10-04 09:11:56.159609,13.750104767519005,100.55046207685461,4.7,298,9.460330613515834
GPS_0000081,DEL_007733,VEH_035,2025-08-22 07:51:00.000000,13.749105722391384,100.55110461575927,40.7,34,19.570601980642373
GPS_0000082,DEL_007733,VEH_035,2025-08-22 07:54:50.488240,13.749301187111804,100.54981122337166,56.0,199,13.856785560597661
GPS_0000083,DEL_007733,VEH_035,2025-08-22 07:58:40.976480,13.751590806090118,100.54923926535466,47.6,203,10.865216339239376
GPS_0000084,DEL_007733,VEH_035,2025-08-22 08:02:31.464720,13.749680514433832,100.55019754450983,32.6,170,11.792963096888858
GPS_0000085,DEL_007733,VEH_035,2025-08-22 08:06:21.952960,13.750732765778137,100.54994718974719,17.3,250,14.146988591770109
GPS_0000086,DEL_007733,VEH_035,2025-08-22 08:10:12.441200,13.749022413330803,100.55054919433152,30.3,184,11.356021359389615
GPS_0000087,DEL_007733,VEH_035,2025-08-22 08:14:02.929440,13.75100668741801,100.55106074982838,26.8,2,18.855334411874164
GPS_0000088,DEL_007733,VEH_035,2025-08-22 08:17:53.417680,13.750676243110581,100.54940220715558,13.4,23,5.744613048375481
GPS_0000089,DEL_007733,VEH_035,2025-08-22 08:21:43.905920,13.75067123665003,100.54937160607061,0.1,259,10.541070077895963
GPS_0000090,DEL_007733,VEH_035,2025-08-22 08:25:34.394160,13.75065834751114,100.5489917970747,1.4,300,9.48617614993602
GPS_0000091,DEL_007733,VEH_035,2025-08-22 08:29:24.882400,13.750914121924898,100.54975210659033,33.1,194,12.861912686250125
GPS_0000092,DEL_007733,VEH_035,2025-08-22 08:33:15.370640,13.75074382659792,100.54847954118995,32.4,58,15.892291464172356
GPS_0000093,DEL_007733,VEH_035,2025-08-22 08:37:05.858880,13.749459666229747,100.55212774230311,8.1,26,14.795392651732472
GPS_0000094,DEL_007733,VEH_035,2025-08-22 08:40:56.347120,13.749138204834445,100.54938264655821,58.7,216,15.958479901925115
GPS_0000095,DEL_007733,VEH_035,2025-08-22 08:44:46.835361,13.750505877019709,100.54985488556987,3.9,184,17.44638664424532
GPS_0000096,DEL_007733,VEH_035,2025-08-22 08:48:37.323601,13.750346573855886,100.54961340366395,27.1,144,16.389948982703213
GPS_0000097,DEL_007733,VEH_035,2025-08-22 08:52:27.811841,13.749821646263507,100.55104037523554,43.6,79,15.63835051643103
GPS_0000098,DEL_007733,VEH_035,2025-08-22 08:56:18.300081,13.751754415230595,100.54975085985649,8.8,197,10.513956885960525
GPS_0000099,DEL_007733,VEH_035,2025-08-22 09:00:08.788321,13.751100033255833,100.55100518711059,58.5,288,13.449029216560534
GPS_0000100,DEL_007733,VEH_035,2025-08-22 09:03:59.276561,13.75000949805792,100.54876798742154,44.6,100,16.85724534692534
GPS_0000101,DEL_007733,VEH_035,2025-08-22 09:07:49.764801,13.749687313812425,100.54943547877238,46.7,347,16.52635769778653
GPS_0000102,DEL_007733,VEH_035,2025-08-22 09:11:40.253041,13.7488068412168,100.54854848502268,25.7,279,5.094682442946575
GPS_0000103,DEL_007733,VEH_035,2025-08-22 09:15:30.741281,13.750136332873275,100.54995889705863,47.0,133,19.672621304199808
GPS_0000104,DEL_007733,VEH_035,2025-08-22 09:19:21.229521,13.749863080931574,100.547247138955,53.3,172,11.164772915036508
GPS_0000105,DEL_007733,VEH_035,2025-08-22 09:23:11.717761,13.750483106752135,100.55018927984405,40.4,345,10.393081455148328
GPS_0000106,DEL_007733,VEH_035,2025-08-22 09:27:02.206001,13.748702868421411,100.54988010092299,7.3,177,7.094959331880569
GPS_0000107,DEL_007733,VEH_035,2025-08-22 09:30:52.694241,13.751039084469502,100.5491658341354,9.7,201,16.189315362421773
GPS_0000108,DEL_001831,VEH_042,2025-11-21 08:42:00.000000,13.749466692879931,100.54823563992971,55.8,233,12.298188771991272
GPS_0000109,DEL_001831,VEH_042,2025-11-21 08:47:51.669193,13.750566717915905,100.54880636341944,45.7,242,5.927489118358004
GPS_0000110,DEL_001831,VEH_042,2025-11-21 08:53:43.338386,13.748548218806167,100.55209306329861,12.5,162,5.671832129881487
GPS_0000111,DEL_001831,VEH_042,2025-11-21 08:59:35.007579,13.74971855981946,100.55157324394666,40.2,266,9.360479122037509
GPS_0000112,DEL_001831,VEH_042,2025-11-21 09:05:26.676772,13.749582345468813,100.54948644181952,3.0,326,7.4504046127622345
GPS_0000113,DEL_001831,VEH_042,2025-11-21 09:11:18.345966,13.74902679763835,100.549873063133,0.3,355,19.197912731832748
GPS_0000114,DEL_001831,VEH_042,2025-11-21 09:17:10.015159,13.750224466507332,100.5498085076032,4.2,323,10.268212497602052
GPS_0000115,DEL_001831,VEH_042,2025-11-21 09:23:01.684352,13.750109805736814,100.55176540851939,7.0,135,13.365184295762573
GPS_0000116,DEL_001831,VEH_042,2025-11-21 09:28:53.353545,13.750876034994116,100.54939590909827,57.8,240,9.79743277486864
GPS_0000117,DEL_001831,VEH_042,2025-11-21 09:34:45.022738,13.74930907707293,100.55104188002147,49.9,280,14.568174320123813
GPS_0000118,DEL_001831,VEH_042,2025-11-21 09:40:36.691931,13.749027048798386,100.5503700010376,44.9,58,10.125472574327508
GPS_0000119,DEL_001831,VEH_042,2025-11-21 09:46:28.361124,13.74923195460785,100.5515782342286,43.0,291,10.56420582778036
GPS_0000120,DEL_001831,VEH_042,2025-11-21 09:52:20.030317,13.749872360361362,100.54954327239335,25.8,94,19.613326410936907
GPS_0000121,DEL_001831,VEH_042,2025-11-21 09:58:11.699511,13.750264713660014,100.5503646305319,32.4,93,5.012113062660338
GPS_0000122,DEL_001831,VEH_042,2025-11-21 10:04:03.368704,13.751648457443054,100.5505253464732,57.3,51,18.246786734675503
GPS_0000123,DEL_001831,VEH_042,2025-11-21 10:09:55.037897,13.750993636361446,100.55053911231037,7.0,188,5.084815119594259
GPS_0000124,DEL_005407,VEH_006,2025-08-06 06:58:00.000000,13.74915899239013,100.55079227659785,22.1,25,6.183849242276185
GPS_0000125,DEL_005407,VEH_006,2025-08-06 07:08:41.294948,13.749925551047582,100.54989822772849,3.7,276,6.015364826698606
GPS_0000126,DEL_005407,VEH_006,2025-08-06 07:19:22.589896,13.74916581369326,100.55107606059234,51.5,239,5.881881067709735
GPS_0000127,DEL_005407,VEH_006,2025-08-06 07:30:03.884844,13.750407432921165,100.54852091284295,7.9,77,8.510477472390962
GPS_0000128,DEL_005407,VEH_006,2025-08-06 07:40:45.179792,13.750137388872867,100.54986596797535,49.5,291,8.132576807414544
GPS_0000129,DEL_005407,VEH_006,2025-08-06 07:51:26.474740,13.748671905384342,100.54850325749575,13.7,142,14.511366287413862
GPS_0000130,DEL_005407,VEH_006,2025-08-06 08:02:07.769688,13.748653461511324,100.54943467244757,34.0,13,6.835369376422961
GPS_0000131,DEL_005407,VEH_006,2025-08-06 08:12:49.064636,13.74824644243824,100.55000776654667,46.0,77,12.129857747508611
GPS_0000132,DEL_005407,VEH_006,2025-08-06 08:23:30.359584,13.750115195211656,100.55004239043717,7.3,148,16.64681356738966
GPS_0000133,DEL_005407,VEH_006,2025-08-06 08:34:11.654533,13.749945943906475,100.55042771249383,37.3,159,8.60298145001352
GPS_0000134,DEL_005407,VEH_006,2025-08-06 08:44:52.949481,13.74976160574695,100.55270716318678,30.1,352,15.074244294858728
GPS_0000135,DEL_005407,VEH_006,2025-08-06 08:55:34.244429,13.749911484375875,100.5517166389648,45.7,125,18.882490912425528
GPS_0000136,DEL_005407,VEH_006,2025-08-06 09:06:15.539377,13.750342092697933,100.55082630034379,20.5,58,15.192007831283165
GPS_0000137,DEL_005407,VEH_006,2025-08-06 09:16:56.834325,13.748935421204868,100.5481403882594,23.1,275,17.835245717497482
GPS_0000138,DEL_005407,VEH_006,2025-08-06 09:27:38.129273,13.749368706001496,100.54968552129307,15.8,24,15.437287600026785
GPS_0000139,DEL_005407,VEH_006,2025-08-06 09:38:19.424221,13.750233572731723,100.55006850791207,3.1,233,17.772784962581497
GPS_0000140,DEL_005555,VEH_033,2025-08-20 07:11:00.000000,13.752328600396833,100.54978118564789,46.6,292,11.254938418493023
GPS_0000141,DEL_005555,VEH_033,2025-08-20 07:12:24.767876,13.750238542326583,100.54991740700038,36.4,96,9.270962823505972
GPS_0000142,DEL_005555,VEH_033,2025-08-20 07:13:49.535753,13.750729813289237,100.54975949384125,3.0,170,7.416464271576452
GPS_0000143,DEL_005555,VEH_033,2025-08-20 07:15:14.303629,13.751315975203593,100.54915451232712,55.3,292,17.41463205979592
GPS_0000144,DEL_005555,VEH_033,2025-08-20 07:16:39.071506,13.749433303080686,100.54905333217606,5.2,219,8.67851821768065
GPS_0000145,DEL_005555,VEH_033,2025-08-20 07:18:03.839382,13.749270215501193,100.5520944584042,42.3,20,11.918208100129466
GPS_0000146,DEL_005555,VEH_033,2025-08-20 07:19:28.607258,13.749882066245007,100.54837065061199,2.2,255,11.137514423628678
GPS_0000147,DEL_005555,VEH_033,2025-08-20 07:20:53.375135,13.749992570877678,100.54967528577437,27.7,312,14.785278437988133
GPS_0000148,DEL_005555,VEH_033,2025-08-20 07:22:18.143011,13.748663172824978,100.54941847590483,42.7,30,14.603011970535691
GPS_0000149,DEL_005555,VEH_033,2025-08-20 07:23:42.910887,13.750126954219134,100.54991021869866,19.3,40,14.791883350469782
GPS_0000150,DEL_005555,VEH_033,2025-08-20 07:25:07.678764,13.750230063239272,100.55153737012532,49.3,35,13.846075981155078
GPS_0000151,DEL_005555,VEH_033,2025-08-20 07:26:32.446640,13.751199258548295,100.54969807495547,12.7,140,12.773950088811981
GPS_0000152,DEL_005555,VEH_033,2025-08-20 07:27:57.214517,13.74917419746189,100.54927472977035,28.8,47,18.576332424176364
GPS_0000153,DEL_005555,VEH_033,2025-08-20 07:29:21.982393,13.749136826652617,100.55083272093219,52.1,306,15.735272014718724
GPS_0000154,DEL_005555,VEH_033,2025-08-20 07:30:46.750269,13.750236103194073,100.54930296989431,46.4,348,13.426391938553458
GPS_0000155,DEL_005555,VEH_033,2025-08-20 07:32:11.518146,13.748519722034107,100.54923784923808,14.0,358,18.99702742107473
GPS_0000156,DEL_005555,VEH_033,2025-08-20 07:33:36.286022,13.750800390674009,100.55137315226177,8.1,352,10.535439856313445
GPS_0000157,DEL_005555,VEH_033,2025-08-20 07:35:01.053898,13.750127842449789,100.55029050655793,22.3,262,8.021057514474151
GPS_0000158,DEL_005555,VEH_033,2025-08-20 07:36:25.821775,13.749367281885851,100.55036916971702,12.8,321,15.2173606697306
GPS_0000159,DEL_005555,VEH_033,2025-08-20 07:37:50.589651,13.750164621633969,100.55068916249392,49.7,216,17.55561763764885
GPS_0000160,DEL_005555,VEH_033,2025-08-20 07:39:15.357528,13.749954867221998,100.55011535222978,6.3,36,18.800506321281198
GPS_0000161,DEL_005555,VEH_033,2025-08-20 07:40:40.125404,13.749874370735178,100.55045091058048,28.2,135,10.195255979394503
GPS_0000162,DEL_005555,VEH_033,2025-08-20 07:42:04.893280,13.748642830649029,100.54971736214647,49.6,41,16.45531072143656
GPS_0000163,DEL_005555,VEH_033,2025-08-20 07:43:29.661157,13.749455506285901,100.55108055745906,25.5,287,8.299194008123528
GPS_0000164,DEL_005555,VEH_033,2025-08-20 07:44:54.429033,13.75102225754236,100.55036919930556,40.8,294,16.014147681915162
GPS_0000165,DEL_005555,VEH_033,2025-08-20 07:46:19.196909,13.74889545199469,100.55005626874797,25.8,95,11.271612876419521
GPS_0000166,DEL_005555,VEH_033,2025-08-20 07:47:43.964786,13.750385658114496,100.55018683844489,50.0,116,6.6221145135003585
GPS_0000167,DEL_005555,VEH_033,2025-08-20 07:49:08.732662,13.75005710821144,100.54972534819792,15.5,263,19.236091211165515
GPS_0000168,DEL_005555,VEH_033,2025-08-20 07:50:33.500539,13.749375564782131,100.54909693315881,3.6,255,10.6675818870739
GPS_0000169,DEL_005555,VEH_033,2025-08-20 07:51:58.268415,13.749449096813988,100.55088466283165,14.2,248,8.09395494067262
GPS_0000170,DEL_005555,VEH_033,2025-08-20 07:53:23.036291,13.750613408616083,100.55024134392441,41.3,153,19.64166756404004
GPS_0000171,DEL_005555,VEH_033,2025-08-20 07:54:47.804168,13.751561998119296,100.54983251013863,25.6,273,19.91808208062854
GPS_0000172,DEL_005555,VEH_033,2025-08-20 07:56:12.572044,13.749129818426361,100.54940364623677,18.9,47,17.464106205013042
GPS_0000173,DEL_005555,VEH_033,2025-08-20 07:57:37.339920,13.749438880116617,100.54978938369848,14.4,138,19.70080989830221
GPS_0000174,DEL_005555,VEH_033,2025-08-20 07:59:02.107797,13.748862688868298,100.55071266210881,46.1,320,7.1467635665883895
GPS_0000175,DEL_005555,VEH_033,2025-08-20 08:00:26.875673,13.749262153538117,100.5501549622484,51.7,65,19.22545634834014
GPS_0000176,DEL_005555,VEH_033,2025-08-20 08:01:51.643550,13.74918779752711,100.54995508471382,37.9,302,11.831966863162348
GPS_0000177,DEL_005555,VEH_033,2025-08-20 08:03:16.411426,13.749833299208804,100.54934495327798,3.6,217,15.200862422556552
GPS_0000178,DEL_005555,VEH_033,2025-08-20 08:04:41.179302,13.750229638788442,100.55068747230781,56.9,165,6.146334306801684
GPS_0000179,DEL_005555,VEH_033,2025-08-20 08:06:05.947179,13.749121987070719,100.54911593995735,21.1,118,19.01770173320062
GPS_0000180,DEL_005555,VEH_033,2025-08-20 08:07:30.715055,13.749337624043825,100.54938327521646,15.3,129,16.37708377938256
GPS_0000181,DEL_005555,VEH_033,2025-08-20 08:08:55.482931,13.749184903096912,100.54856681573861,5.3,277,11.741050890247362
GPS_0000182,DEL_005555,VEH_033,2025-08-20 08:10:20.250808,13.748911426177381,100.55009147399741,7.9,223,9.649159171720925
GPS_0000183,DEL_005555,VEH_033,2025-08-20 08:11:45.018684,13.750470120846728,100.5502803171687,9.4,358,17.446868072048794
GPS_0000184,DEL_005555,VEH_033,2025-08-20 08:13:09.786561,13.748330858697146,100.54975259348518,4.4,210,12.846605352809316
GPS_0000185,DEL_000728,VEH_034,2025-11-24 06:08:00.000000,13.751317904333925,100.54910269754701,3.6,297,19.357689018391742
GPS_0000186,DEL_000728,VEH_034,2025-11-24 06:13:34.905553,13.750903901355548,100.55026825068377,25.6,215,14.281548005028178
GPS_0000187,DEL_000728,VEH_034,2025-11-24 06:19:09.811105,13.749813052523452,100.55001140936567,59.8,279,13.863986275103747
GPS_0000188,DEL_000728,VEH_034,2025-11-24 06:24:44.716658,13.749743550980693,100.5500602770373,31.4,75,15.108001953553378
GPS_0000189,DEL_000728,VEH_034,2025-11-24 06:30:19.622211,13.750719084159648,100.54921243327394,40.4,215,7.111641372196448
GPS_0000190,DEL_000728,VEH_034,2025-11-24 06:35:54.527764,13.749139338031474,100.5492817775624,52.0,334,6.172536323356175
GPS_0000191,DEL_000728,VEH_034,2025-11-24 06:41:29.433316,13.749295738762084,100.54991351757589,30.5,147,8.378033572415756
GPS_0000192,DEL_000728,VEH_034,2025-11-24 06:47:04.338869,13.748423232527836,100.54870945124235,54.4,110,11.53178612648773
GPS_0000193,DEL_000728,VEH_034,2025-11-24 06:52:39.244422,13.750140771152433,100.55080713741499,28.1,173,14.928800684050879
GPS_0000194,DEL_000728,VEH_034,2025-11-24 06:58:14.149974,13.748981212527642,100.55029561025904,22.6,299,16.943095399911996
GPS_0000195,DEL_000728,VEH_034,2025-11-24 07:03:49.055527,13.750724167829581,100.55025801736787,27.4,90,6.251761927375748
GPS_0000196,DEL_000728,VEH_034,2025-11-24 07:09:23.961080,13.749110265752538,100.5499213974032,46.5,4,8.260280769269247
GPS_0000197,DEL_000728,VEH_034,2025-11-24 07:14:58.866633,13.749968594164873,100.55041739072382,54.1,305,5.435238057492399
GPS_0000198,DEL_000728,VEH_034,2025-11-24 07:20:33.772185,13.751628867113087,100.54988160067471,2.0,185,6.570596011217273
GPS_0000199,DEL_007123,VEH_038,2025-10-30 07:44:00.000000,13.7492958237987,100.54986984406052,57.8,95,5.645079393254687
GPS_0000200,DEL_007123,VEH_038,2025-10-30 07:50:22.923555,13.751150236762491,100.55183807140536,27.3,15,18.73337758252204
GPS_0000201,DEL_007123,VEH_038,2025-10-30 07:56:45.847111,13.749315409325275,100.55174795790643,24.8,220,18.29114888861124
GPS_0000202,DEL_007123,VEH_038,2025-10-30 08:03:08.770666,13.749916551567617,100.55005884221326,21.4,311,14.724627714099595
GPS_0000203,DEL_007123,VEH_038,2025-10-30 08:09:31.694222,13.752805336868015,100.55068239513389,31.3,13,6.149218579184982
GPS_0000204,DEL_007123,VEH_038,2025-10-30 08:15:54.617777,13.75022192937847,100.54943802322487,42.8,215,10.442619116968963
GPS_0000205,DEL_007123,VEH_038,2025-10-30 08:22:17.541333,13.74918216943231,100.55097900163841,32.3,176,12.868060684783433
GPS_0000206,DEL_007123,VEH_038,2025-10-30 08:28:40.464888,13.75015180852138,100.54959058601904,1.1,238,19.24009803410456
GPS_0000207,DEL_007123,VEH_038,2025-10-30 08:35:03.388444,13.751921930235998,100.5492521750682,51.0,308,18.740061807411813
